# Race Metadata
# Track: ravenbridge_mansion
# Mode: STANDARD
# Laps: 3
# Difficulty: 2
# Number of Karts: 4
# Kart: adiumy
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,1.0000,0,0.0000,1,-2.0160,-1.6179,-62.6924,0.0000,ravenbridge_mansion,-1
0.0083,0.0000,1.0000,0,0.0000,1,-2.0160,-1.6182,-62.6924,0.0000,ravenbridge_mansion,-1
0.0167,0.0000,1.0000,0,0.2487,1,-2.0160,-1.6182,-62.6933,0.0000,ravenbridge_mansion,-1
0.0250,0.0000,1.0000,0,0.3596,1,-2.0160,-1.6181,-62.6953,0.0000,ravenbridge_mansion,-1
0.0333,0.0000,1.0000,0,0.4732,1,-2.0160,-1.6180,-62.6982,0.0000,ravenbridge_mansion,-1
0.0417,0.0000,1.0000,0,0.5879,1,-2.0159,-1.6179,-62.7021,0.0000,ravenbridge_mansion,-1
0.0500,0.0000,1.0000,0,0.7031,1,-2.0159,-1.6178,-62.7069,0.0000,ravenbridge_mansion,-1
0.0583,0.0000,1.0000,0,0.8186,1,-2.0159,-1.6177,-62.7127,0.0000,ravenbridge_mansion,-1
0.0667,0.0000,1.0000,0,0.9341,1,-2.0159,-1.6176,-62.7195,0.0000,ravenbridge_mansion,-1
0.0750,0.0000,1.0000,0,1.0499,1,-2.0158,-1.6175,-62.7272,0.0000,ravenbridge_mansion,-1
0.0833,0.0000,1.0000,0,1.1656,1,-2.0158,-1.6174,-62.7359,0.0000,ravenbridge_mansion,-1
0.0917,0.0000,1.0000,0,1.2815,1,-2.0157,-1.6173,-62.7456,0.0000,ravenbridge_mansion,-1
0.1000,0.0000,1.0000,0,1.3973,1,-2.0157,-1.6172,-62.7563,0.0000,ravenbridge_mansion,-1
0.1083,0.0000,1.0000,0,1.5131,1,-2.0156,-1.6171,-62.7679,0.0000,ravenbridge_mansion,-1
0.1167,0.0000,1.0000,0,1.6289,1,-2.0155,-1.6169,-62.7805,0.0000,ravenbridge_mansion,-1
0.1250,0.0000,1.0000,0,1.7447,1,-2.0155,-1.6168,-62.7940,0.0000,ravenbridge_mansion,-1
0.1333,0.0000,1.0000,0,1.8604,1,-2.0154,-1.6167,-62.8085,0.0000,ravenbridge_mansion,-1
0.1417,0.0000,1.0000,0,1.9760,1,-2.0153,-1.6165,-62.8240,0.0000,ravenbridge_mansion,-1
0.1500,0.0000,1.0000,0,2.0916,1,-2.0152,-1.6164,-62.8404,0.0000,ravenbridge_mansion,-1
0.1583,0.0000,1.0000,0,2.2071,1,-2.0151,-1.6162,-62.8578,0.0000,ravenbridge_mansion,-1
0.1667,0.0000,1.0000,0,2.3226,1,-2.0150,-1.6160,-62.8761,0.0000,ravenbridge_mansion,-1
0.1750,0.0000,1.0000,0,2.4185,1,-2.0149,-1.6158,-62.8955,0.0000,ravenbridge_mansion,-1
0.1833,0.0000,1.0000,0,2.5144,1,-2.0148,-1.6155,-62.9156,0.0000,ravenbridge_mansion,-1
0.1917,0.0000,1.0000,0,2.6102,1,-2.0147,-1.6153,-62.9365,0.0000,ravenbridge_mansion,-1
0.2000,0.0000,1.0000,0,2.7060,1,-2.0146,-1.6150,-62.9582,0.0000,ravenbridge_mansion,-1
0.2083,0.0000,1.0000,0,2.8017,1,-2.0145,-1.6147,-62.9807,0.0000,ravenbridge_mansion,-1
0.2167,0.0000,1.0000,0,2.8973,1,-2.0144,-1.6144,-63.0040,0.0000,ravenbridge_mansion,-1
0.2250,0.0000,1.0000,0,2.9929,1,-2.0142,-1.6141,-63.0281,0.0000,ravenbridge_mansion,-1
0.2333,0.0000,1.0000,0,3.0884,1,-2.0141,-1.6137,-63.0530,0.0000,ravenbridge_mansion,-1
0.2417,0.0000,1.0000,0,3.1838,1,-2.0140,-1.6134,-63.0787,0.0000,ravenbridge_mansion,-1
0.2500,0.0000,1.0000,0,3.2791,1,-2.0138,-1.6130,-63.1051,0.0000,ravenbridge_mansion,-1
0.2583,0.0000,1.0000,0,3.3743,1,-2.0137,-1.6126,-63.1324,0.0000,ravenbridge_mansion,-1
0.2667,0.0000,1.0000,0,3.4695,1,-2.0136,-1.6121,-63.1605,0.0000,ravenbridge_mansion,-1
0.2750,0.0000,1.0000,0,3.5646,1,-2.0134,-1.6117,-63.1893,0.0000,ravenbridge_mansion,-1
0.2833,0.0000,1.0000,0,3.6596,1,-2.0133,-1.6112,-63.2189,0.0000,ravenbridge_mansion,-1
0.2917,0.0000,1.0000,0,3.7545,1,-2.0131,-1.6107,-63.2494,0.0000,ravenbridge_mansion,-1
0.3000,0.0000,1.0000,0,3.8494,1,-2.0129,-1.6102,-63.2806,0.0000,ravenbridge_mansion,-1
0.3083,0.0000,1.0000,0,3.9442,1,-2.0128,-1.6097,-63.3126,0.0000,ravenbridge_mansion,-1
0.3167,0.0000,1.0000,0,4.0389,1,-2.0126,-1.6092,-63.3454,0.0000,ravenbridge_mansion,-1
0.3250,0.0000,1.0000,0,4.1335,1,-2.0124,-1.6087,-63.3790,0.0000,ravenbridge_mansion,-1
0.3333,0.0000,1.0000,0,4.2280,1,-2.0123,-1.6081,-63.4134,0.0000,ravenbridge_mansion,-1
0.3417,0.0000,1.0000,0,4.3225,1,-2.0121,-1.6075,-63.4485,0.0000,ravenbridge_mansion,-1
0.3500,0.0000,1.0000,0,4.4169,1,-2.0119,-1.6069,-63.4845,0.0000,ravenbridge_mansion,-1
0.3583,0.0000,1.0000,0,4.5112,1,-2.0117,-1.6063,-63.5212,0.0000,ravenbridge_mansion,-1
0.3667,0.0000,1.0000,0,4.6054,1,-2.0115,-1.6057,-63.5587,0.0000,ravenbridge_mansion,-1
0.3750,0.0000,1.0000,0,4.6995,1,-2.0113,-1.6050,-63.5970,0.0000,ravenbridge_mansion,-1
0.3833,0.0000,1.0000,0,4.7936,1,-2.0111,-1.6044,-63.6361,0.0000,ravenbridge_mansion,-1
0.3917,0.0000,1.0000,0,4.8875,1,-2.0109,-1.6037,-63.6760,0.0000,ravenbridge_mansion,-1
0.4000,0.0000,1.0000,0,4.9814,1,-2.0107,-1.6030,-63.7166,0.0000,ravenbridge_mansion,-1
0.4083,0.0000,1.0000,0,5.0752,1,-2.0105,-1.6023,-63.7580,0.0000,ravenbridge_mansion,-1
0.4167,0.0000,1.0000,0,5.1689,1,-2.0103,-1.6015,-63.8003,0.0000,ravenbridge_mansion,-1
0.4250,0.0000,1.0000,0,5.2626,1,-2.0101,-1.6008,-63.8432,0.0000,ravenbridge_mansion,-1
0.4333,0.0000,1.0000,0,5.3561,1,-2.0098,-1.6000,-63.8870,0.0000,ravenbridge_mansion,-1
0.4417,0.0000,1.0000,0,5.4496,1,-2.0096,-1.5993,-63.9315,0.0000,ravenbridge_mansion,-1
0.4500,0.0000,1.0000,0,5.5430,1,-2.0094,-1.5985,-63.9769,0.0000,ravenbridge_mansion,-1
0.4583,0.0000,1.0000,0,5.6363,1,-2.0091,-1.5977,-64.0229,0.0000,ravenbridge_mansion,-1
0.4667,0.0000,1.0000,0,5.7295,1,-2.0089,-1.5968,-64.0698,0.0000,ravenbridge_mansion,-1
0.4750,0.0000,1.0000,0,5.8226,1,-2.0087,-1.5960,-64.1175,0.0000,ravenbridge_mansion,-1
0.4833,0.0000,1.0000,0,5.9011,1,-2.0084,-1.5951,-64.1659,0.0000,ravenbridge_mansion,-1
