# Race Metadata
# Track: ravenbridge_mansion
# Mode: STANDARD
# Laps: 3
# Difficulty: 1
# Number of Karts: 4
# Kart: hexley
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,1.0000,0,0.0000,1,-2.0169,-1.6179,-62.6911,0.0000,ravenbridge_mansion,-1
0.0083,0.0000,1.0000,0,0.2896,1,-2.0168,-1.6182,-62.6923,0.0000,ravenbridge_mansion,-1
0.0167,0.0000,1.0000,0,4.2904,1,-2.0168,-1.6182,-62.6946,0.0000,ravenbridge_mansion,-1
0.0250,0.0000,1.0000,0,4.4171,1,-2.0167,-1.6174,-62.7303,0.0000,ravenbridge_mansion,-1
0.0333,0.0000,1.0000,0,4.5446,1,-2.0165,-1.6173,-62.7670,0.0000,ravenbridge_mansion,-1
0.0417,0.0000,1.0000,0,4.6719,1,-2.0163,-1.6175,-62.8048,0.0000,ravenbridge_mansion,-1
0.0500,0.0000,1.0000,0,4.7989,1,-2.0161,-1.6178,-62.8437,0.0000,ravenbridge_mansion,-1
0.0583,0.0000,1.0000,0,4.9056,1,-2.0159,-1.6181,-62.8836,0.0000,ravenbridge_mansion,-1
0.0667,0.0000,1.0000,0,5.0121,1,-2.0156,-1.6183,-62.9245,0.0000,ravenbridge_mansion,-1
0.0750,0.0000,1.0000,0,5.1186,1,-2.0154,-1.6184,-62.9662,0.0000,ravenbridge_mansion,-1
0.0833,0.0000,1.0000,0,5.2249,1,-2.0152,-1.6183,-63.0087,0.0000,ravenbridge_mansion,-1
0.0917,0.0000,1.0000,0,5.3312,1,-2.0150,-1.6182,-63.0522,0.0000,ravenbridge_mansion,-1
0.1000,0.0000,1.0000,0,5.4373,1,-2.0148,-1.6179,-63.0966,0.0000,ravenbridge_mansion,-1
0.1083,0.0000,1.0000,0,5.5433,1,-2.0145,-1.6175,-63.1418,0.0000,ravenbridge_mansion,-1
0.1167,0.0000,1.0000,0,5.6492,1,-2.0143,-1.6171,-63.1879,0.0000,ravenbridge_mansion,-1
0.1250,0.0000,0.0000,0,5.7550,1,-2.0141,-1.6165,-63.2349,0.0000,ravenbridge_mansion,-1
0.1333,0.0000,0.0000,0,5.7496,1,-2.0138,-1.6159,-63.2828,0.0000,ravenbridge_mansion,-1
0.1417,0.0000,0.0000,0,5.7442,1,-2.0136,-1.6153,-63.3306,0.0000,ravenbridge_mansion,-1
0.1500,0.0000,0.0000,0,5.7389,1,-2.0134,-1.6146,-63.3784,0.0000,ravenbridge_mansion,-1
0.1583,0.0000,0.0000,0,5.7337,1,-2.0131,-1.6139,-63.4261,0.0000,ravenbridge_mansion,-1
0.1667,0.0000,0.0000,0,5.7284,1,-2.0129,-1.6131,-63.4738,0.0000,ravenbridge_mansion,-1
0.1750,0.0000,0.0000,0,5.7232,1,-2.0126,-1.6123,-63.5214,0.0000,ravenbridge_mansion,-1
