# Race Metadata
# Track: ravenbridge_mansion
# Mode: STANDARD
# Laps: 3
# Difficulty: 2
# Number of Karts: 4
# Kart: adiumy
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6179,-62.6924,0.0000,ravenbridge_mansion,-1
0.0083,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6182,-62.6924,0.0000,ravenbridge_mansion,-1
0.0167,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6182,-62.6924,0.0000,ravenbridge_mansion,-1
0.0250,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6182,-62.6924,0.0000,ravenbridge_mansion,-1
0.0333,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6181,-62.6924,0.0000,ravenbridge_mansion,-1
0.0417,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6181,-62.6924,0.0000,ravenbridge_mansion,-1
0.0500,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6180,-62.6924,0.0000,ravenbridge_mansion,-1
0.0583,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6180,-62.6924,0.0000,ravenbridge_mansion,-1
0.0667,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6179,-62.6924,0.0000,ravenbridge_mansion,-1
0.0750,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6179,-62.6924,0.0000,ravenbridge_mansion,-1
0.0833,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6178,-62.6924,0.0000,ravenbridge_mansion,-1
0.0917,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6178,-62.6924,0.0000,ravenbridge_mansion,-1
0.1000,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6177,-62.6924,0.0000,ravenbridge_mansion,-1
0.1083,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6177,-62.6924,0.0000,ravenbridge_mansion,-1
0.1167,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6177,-62.6924,0.0000,ravenbridge_mansion,-1
0.1250,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6176,-62.6924,0.0000,ravenbridge_mansion,-1
0.1333,0.0000,0.0000,0,0.0000,1,-2.0160,-1.6176,-62.6924,0.0000,ravenbridge_mansion,-1
