# Race Metadata
# Track: volcano_island
# Mode: STANDARD
# Laps: 2
# Difficulty: 1
# Number of Karts: 4
# Kart: hexley
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,0.0000,0,0.0000,1,-23.8541,13.2703,-135.6808,0.0000,volcano_island,-1
0.0083,0.0000,0.0000,0,0.0000,1,-23.8541,13.2700,-135.6808,0.0000,volcano_island,-1
0.0167,0.0000,0.0000,0,0.0000,1,-23.8541,13.2699,-135.6808,0.0000,volcano_island,-1
0.0250,0.0000,0.0000,0,0.0000,1,-23.8541,13.2700,-135.6808,0.0000,volcano_island,-1
0.0333,0.0000,0.0000,0,0.0000,1,-23.8541,13.2700,-135.6808,0.0000,volcano_island,-1
0.0417,0.0000,0.0000,0,0.0000,1,-23.8541,13.2701,-135.6808,0.0000,volcano_island,-1
0.0500,0.0000,0.0000,0,0.0000,1,-23.8541,13.2702,-135.6808,0.0000,volcano_island,-1
0.0583,0.0000,0.0000,0,0.0000,1,-23.8541,13.2702,-135.6808,0.0000,volcano_island,-1
0.0667,0.0000,0.0000,0,0.0000,1,-23.8541,13.2703,-135.6808,0.0000,volcano_island,-1
0.0750,0.0000,0.0000,0,0.0000,1,-23.8541,13.2703,-135.6808,0.0000,volcano_island,-1
0.0833,0.0000,0.0000,0,0.0000,1,-23.8541,13.2703,-135.6808,0.0000,volcano_island,-1
0.0917,0.0000,0.0000,0,0.0000,1,-23.8541,13.2704,-135.6808,0.0000,volcano_island,-1
0.1000,0.0000,0.0000,0,0.0000,1,-23.8541,13.2704,-135.6808,0.0000,volcano_island,-1
0.1083,0.0000,0.0000,0,0.0000,1,-23.8541,13.2705,-135.6808,0.0000,volcano_island,-1
0.1167,0.0000,0.0000,0,0.0000,1,-23.8541,13.2705,-135.6808,0.0000,volcano_island,-1
0.1250,0.0000,0.0000,0,0.0000,1,-23.8541,13.2705,-135.6808,0.0000,volcano_island,-1
0.1333,0.0000,0.0000,0,0.0000,1,-23.8541,13.2705,-135.6808,0.0000,volcano_island,-1
0.1417,0.0000,0.0000,0,0.0000,1,-23.8541,13.2706,-135.6808,0.0000,volcano_island,-1
0.1500,0.0000,0.0000,0,0.0000,1,-23.8541,13.2706,-135.6808,0.0000,volcano_island,-1
0.1583,0.0000,0.0000,0,0.0000,1,-23.8541,13.2706,-135.6808,0.0000,volcano_island,-1
0.1667,0.0000,0.0000,0,0.0000,1,-23.8541,13.2706,-135.6808,0.0000,volcano_island,-1
0.1750,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.1833,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.1917,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.2000,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.2083,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.2167,0.0000,0.0000,0,0.0000,1,-23.8541,13.2707,-135.6808,0.0000,volcano_island,-1
0.2250,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2333,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2417,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2500,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2583,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2667,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2750,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2833,0.0000,0.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.2917,0.0000,1.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.3000,0.0000,1.0000,0,0.0000,1,-23.8541,13.2708,-135.6808,0.0000,volcano_island,-1
0.3083,0.0000,1.0000,0,0.2920,1,-23.8552,13.2709,-135.6807,0.0000,volcano_island,-1
0.3167,0.0000,1.0000,0,0.4270,1,-23.8575,13.2709,-135.6806,0.0000,volcano_island,-1
0.3250,0.0000,1.0000,0,0.5647,1,-23.8610,13.2708,-135.6805,0.0000,volcano_island,-1
0.3333,0.0000,1.0000,0,0.7033,1,-23.8657,13.2707,-135.6802,0.0000,volcano_island,-1
0.3417,0.0000,1.0000,0,0.8424,1,-23.8715,13.2706,-135.6800,0.0000,volcano_island,-1
0.3500,0.0000,1.0000,0,0.9818,1,-23.8785,13.2704,-135.6796,0.0000,volcano_island,-1
0.3583,0.0000,1.0000,0,1.1213,1,-23.8866,13.2702,-135.6792,0.0000,volcano_island,-1
0.3667,0.0000,1.0000,0,1.2607,1,-23.8959,13.2699,-135.6788,0.0000,volcano_island,-1
0.3750,0.0000,1.0000,0,1.4002,1,-23.9064,13.2697,-135.6783,0.0000,volcano_island,-1
0.3833,0.0000,1.0000,0,1.5396,1,-23.9180,13.2694,-135.6778,0.0000,volcano_island,-1
0.3917,0.0000,1.0000,0,1.6789,1,-23.9308,13.2691,-135.6772,0.0000,volcano_island,-1
0.4000,0.0000,1.0000,0,1.8182,1,-23.9448,13.2688,-135.6765,0.0000,volcano_island,-1
0.4083,0.0000,1.0000,0,1.9574,1,-23.9599,13.2685,-135.6758,0.0000,volcano_island,-1
0.4167,0.0000,1.0000,0,2.0714,1,-23.9761,13.2681,-135.6750,0.0000,volcano_island,-1
0.4250,0.0000,1.0000,0,2.1854,1,-23.9933,13.2678,-135.6742,0.0000,volcano_island,-1
0.4333,0.0000,1.0000,0,2.2993,1,-24.0115,13.2675,-135.6734,0.0000,volcano_island,-1
0.4417,0.0000,1.0000,0,2.4131,1,-24.0306,13.2671,-135.6725,0.0000,volcano_island,-1
0.4500,0.0000,1.0000,0,2.5268,1,-24.0506,13.2668,-135.6715,0.0000,volcano_island,-1
0.4583,0.0000,1.0000,0,2.6404,1,-24.0716,13.2665,-135.6705,0.0000,volcano_island,-1
0.4667,0.0000,1.0000,0,2.7538,1,-24.0936,13.2662,-135.6695,0.0000,volcano_island,-1
0.4750,0.0000,1.0000,0,2.8672,1,-24.1164,13.2659,-135.6684,0.0000,volcano_island,-1
0.4833,0.0000,1.0000,0,2.9805,1,-24.1403,13.2656,-135.6673,0.0000,volcano_island,-1
0.4917,0.0000,1.0000,0,3.0936,1,-24.1650,13.2653,-135.6661,0.0000,volcano_island,-1
0.5000,0.0000,1.0000,0,3.2066,1,-24.1907,13.2650,-135.6649,0.0000,volcano_island,-1
0.5083,0.0000,1.0000,0,3.3195,1,-24.2174,13.2647,-135.6636,0.0000,volcano_island,-1
0.5167,0.0000,1.0000,0,3.4323,1,-24.2449,13.2644,-135.6623,0.0000,volcano_island,-1
0.5250,0.0000,1.0000,0,3.5450,1,-24.2735,13.2641,-135.6610,0.0000,volcano_island,-1
0.5333,0.0000,1.0000,0,3.6575,1,-24.3029,13.2638,-135.6596,0.0000,volcano_island,-1
0.5417,0.0000,1.0000,0,3.7700,1,-24.3333,13.2635,-135.6581,0.0000,volcano_island,-1
0.5500,0.0000,1.0000,0,3.8822,1,-24.3646,13.2632,-135.6567,0.0000,volcano_island,-1
0.5583,0.0000,1.0000,0,3.9944,1,-24.3969,13.2629,-135.6551,0.0000,volcano_island,-1
0.5667,0.0000,1.0000,0,4.1064,1,-24.4301,13.2626,-135.6536,0.0000,volcano_island,-1
0.5750,0.0000,1.0000,0,4.2183,1,-24.4642,13.2623,-135.6519,0.0000,volcano_island,-1
0.5833,0.0000,1.0000,0,4.3301,1,-24.4992,13.2620,-135.6503,0.0000,volcano_island,-1
0.5917,0.0000,1.0000,0,4.4417,1,-24.5352,13.2618,-135.6486,0.0000,volcano_island,-1
0.6000,0.0000,1.0000,0,4.5532,1,-24.5721,13.2615,-135.6468,0.0000,volcano_island,-1
0.6083,0.0000,1.0000,0,4.6646,1,-24.6099,13.2612,-135.6451,0.0000,volcano_island,-1
0.6167,0.0000,1.0000,0,4.7758,1,-24.6487,13.2609,-135.6432,0.0000,volcano_island,-1
0.6250,0.0000,1.0000,0,4.8668,1,-24.6884,13.2606,-135.6413,0.0000,volcano_island,-1
0.6333,0.0000,1.0000,0,4.9578,1,-24.7288,13.2603,-135.6394,0.0000,volcano_island,-1
0.6417,0.0000,1.0000,0,5.0486,1,-24.7700,13.2600,-135.6375,0.0000,volcano_island,-1
