# Race Metadata
# Track: sandtrack
# Mode: STANDARD
# Laps: 3
# Difficulty: 2
# Number of Karts: 4
# Kart: adiumy
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,0.0000,0,0.0000,1,-1.2682,-140.5450,3.0578,0.0000,sandtrack,-1
0.0083,0.0000,0.0000,0,0.0000,1,-1.2681,-140.5453,3.0577,0.0000,sandtrack,-1
0.0167,0.0000,0.0000,0,0.0000,1,-1.2680,-140.5454,3.0577,0.0000,sandtrack,-1
0.0250,0.0000,0.0000,0,0.0000,1,-1.2679,-140.5453,3.0576,0.0000,sandtrack,-1
0.0333,0.0000,0.0000,0,0.0000,1,-1.2678,-140.5453,3.0575,0.0000,sandtrack,-1
0.0417,0.0000,0.0000,0,0.0000,1,-1.2677,-140.5452,3.0575,0.0000,sandtrack,-1
0.0500,0.0000,0.0000,0,0.0000,1,-1.2676,-140.5452,3.0574,0.0000,sandtrack,-1
0.0583,0.0000,0.0000,0,0.0000,1,-1.2675,-140.5451,3.0573,0.0000,sandtrack,-1
0.0667,0.0000,0.0000,0,0.0000,1,-1.2673,-140.5451,3.0572,0.0000,sandtrack,-1
0.0750,0.0000,0.0000,0,0.0000,1,-1.2672,-140.5450,3.0571,0.0000,sandtrack,-1
0.0833,0.0000,0.0000,0,0.0000,1,-1.2671,-140.5450,3.0570,0.0000,sandtrack,-1
0.0917,0.0000,0.0000,0,0.0000,1,-1.2670,-140.5450,3.0569,0.0000,sandtrack,-1
0.1000,0.0000,0.0000,0,0.0000,1,-1.2668,-140.5450,3.0568,0.0000,sandtrack,-1
0.1083,0.0000,0.0000,0,0.0000,1,-1.2667,-140.5449,3.0567,0.0000,sandtrack,-1
0.1167,0.0000,0.0000,0,0.0000,1,-1.2666,-140.5449,3.0565,0.0000,sandtrack,-1
0.1250,0.0000,0.0000,0,0.0000,1,-1.2665,-140.5449,3.0564,0.0000,sandtrack,-1
0.1333,0.0000,0.0000,0,0.0000,1,-1.2663,-140.5449,3.0563,0.0000,sandtrack,-1
0.1417,0.0000,0.0000,0,0.0000,1,-1.2662,-140.5449,3.0562,0.0000,sandtrack,-1
0.1500,0.0000,0.0000,0,0.0000,1,-1.2661,-140.5448,3.0561,0.0000,sandtrack,-1
0.1583,0.0000,0.0000,0,0.0000,1,-1.2660,-140.5448,3.0560,0.0000,sandtrack,-1
0.1667,0.0000,0.0000,0,0.0000,1,-1.2658,-140.5448,3.0559,0.0000,sandtrack,-1
0.1750,0.0000,0.0000,0,0.0000,1,-1.2657,-140.5448,3.0558,0.0000,sandtrack,-1
0.1833,0.0000,0.0000,0,0.0000,1,-1.2656,-140.5448,3.0557,0.0000,sandtrack,-1
0.1917,0.0000,0.0000,0,0.0000,1,-1.2655,-140.5448,3.0556,0.0000,sandtrack,-1
0.2000,0.0000,0.0000,0,0.0000,1,-1.2654,-140.5448,3.0554,0.0000,sandtrack,-1
0.2083,0.0000,0.0000,0,0.0000,1,-1.2652,-140.5448,3.0553,0.0000,sandtrack,-1
0.2167,0.0000,0.0000,0,0.0000,1,-1.2651,-140.5448,3.0552,0.0000,sandtrack,-1
0.2250,0.0000,0.0000,0,0.0000,1,-1.2650,-140.5448,3.0551,0.0000,sandtrack,-1
0.2333,0.0000,0.0000,0,0.0000,1,-1.2649,-140.5448,3.0550,0.0000,sandtrack,-1
