# Race Metadata
# Track: volcano_island
# Mode: STANDARD
# Laps: 2
# Difficulty: 1
# Number of Karts: 4
# Kart: hexley
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
0.0000,0.0000,1.0000,0,0.0000,1,-23.8541,13.2703,-135.6808,0.0000,volcano_island,-1
0.0083,0.0000,1.0000,0,0.2896,1,-23.8552,13.2700,-135.6807,0.0000,volcano_island,-1
0.0167,0.0000,1.0000,0,0.4279,1,-23.8575,13.2699,-135.6806,0.0000,volcano_island,-1
0.0250,0.0000,1.0000,0,0.5661,1,-23.8610,13.2699,-135.6805,0.0000,volcano_island,-1
0.0333,0.0000,1.0000,0,0.7046,1,-23.8657,13.2699,-135.6802,0.0000,volcano_island,-1
0.0417,0.0000,1.0000,0,0.8435,1,-23.8715,13.2699,-135.6800,0.0000,volcano_island,-1
0.0500,0.0000,1.0000,0,0.9826,1,-23.8785,13.2698,-135.6796,0.0000,volcano_island,-1
0.0583,0.0000,1.0000,0,1.1218,1,-23.8866,13.2697,-135.6792,0.0000,volcano_island,-1
0.0667,0.0000,1.0000,0,1.2611,1,-23.8959,13.2695,-135.6788,0.0000,volcano_island,-1
0.0750,0.0000,1.0000,0,1.4005,1,-23.9064,13.2693,-135.6783,0.0000,volcano_island,-1
0.0833,0.0000,1.0000,0,1.5398,1,-23.9180,13.2691,-135.6778,0.0000,volcano_island,-1
0.0917,0.0000,1.0000,0,1.6791,1,-23.9308,13.2689,-135.6772,0.0000,volcano_island,-1
0.1000,0.0000,1.0000,0,1.8183,1,-23.9448,13.2686,-135.6765,0.0000,volcano_island,-1
0.1083,0.0000,1.0000,0,1.9575,1,-23.9599,13.2683,-135.6758,0.0000,volcano_island,-1
0.1167,0.0000,1.0000,0,2.0715,1,-23.9761,13.2680,-135.6750,0.0000,volcano_island,-1
0.1250,0.0000,1.0000,0,2.1855,1,-23.9933,13.2677,-135.6742,0.0000,volcano_island,-1
0.1333,0.0000,1.0000,0,2.2993,1,-24.0115,13.2674,-135.6734,0.0000,volcano_island,-1
0.1417,0.0000,1.0000,0,2.4131,1,-24.0306,13.2671,-135.6725,0.0000,volcano_island,-1
0.1500,0.0000,1.0000,0,2.5268,1,-24.0506,13.2668,-135.6715,0.0000,volcano_island,-1
0.1583,0.0000,1.0000,0,2.6404,1,-24.0716,13.2665,-135.6705,0.0000,volcano_island,-1
0.1667,0.0000,1.0000,0,2.7539,1,-24.0936,13.2662,-135.6695,0.0000,volcano_island,-1
0.1750,0.0000,1.0000,0,2.8672,1,-24.1164,13.2659,-135.6684,0.0000,volcano_island,-1
0.1833,0.0000,1.0000,0,2.9805,1,-24.1403,13.2656,-135.6673,0.0000,volcano_island,-1
0.1917,0.0000,1.0000,0,3.0936,1,-24.1650,13.2653,-135.6661,0.0000,volcano_island,-1
0.2000,0.0000,1.0000,0,3.2066,1,-24.1907,13.2650,-135.6649,0.0000,volcano_island,-1
0.2083,0.0000,1.0000,0,3.3195,1,-24.2174,13.2647,-135.6636,0.0000,volcano_island,-1
0.2167,0.0000,1.0000,0,3.4323,1,-24.2449,13.2644,-135.6623,0.0000,volcano_island,-1
0.2250,0.0000,1.0000,0,3.5450,1,-24.2735,13.2641,-135.6610,0.0000,volcano_island,-1
0.2333,0.0000,1.0000,0,3.6575,1,-24.3029,13.2638,-135.6596,0.0000,volcano_island,-1
0.2417,0.0000,1.0000,0,3.7700,1,-24.3333,13.2635,-135.6581,0.0000,volcano_island,-1
0.2500,0.0000,1.0000,0,3.8823,1,-24.3646,13.2632,-135.6567,0.0000,volcano_island,-1
