# Race Metadata
# Track: hacienda
# Mode: STANDARD
# Laps: 3
# Difficulty: 1
# Number of Karts: 4
# Kart: hexley
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
1.0000,0.0000,0.0000,0,0.0000,1,0.7292,-0.7039,-6.7564,0.0000,hacienda,-1
1.0083,0.0000,0.0000,0,0.0000,1,0.7291,-0.7039,-6.7564,0.0000,hacienda,-1
1.0167,0.0000,0.0000,0,0.0000,1,0.7291,-0.7039,-6.7564,0.0000,hacienda,-1
1.0250,0.0000,0.0000,0,0.0000,1,0.7291,-0.7039,-6.7564,0.0000,hacienda,-1
1.0333,0.0000,0.0000,0,0.0000,1,0.7291,-0.7039,-6.7564,0.0000,hacienda,-1
1.0417,0.0000,0.0000,0,0.0000,1,0.7290,-0.7039,-6.7564,0.0000,hacienda,-1
1.0500,0.0000,0.0000,0,0.0000,1,0.7290,-0.7039,-6.7564,0.0000,hacienda,-1
1.0583,0.0000,0.0000,0,0.0000,1,0.7290,-0.7039,-6.7564,0.0000,hacienda,-1
1.0667,0.0000,0.0000,0,0.0000,1,0.7289,-0.7039,-6.7564,0.0000,hacienda,-1
1.0750,0.0000,0.0000,0,0.0000,1,0.7289,-0.7039,-6.7564,0.0000,hacienda,-1
1.0833,0.0000,0.0000,0,0.0000,1,0.7289,-0.7039,-6.7564,0.0000,hacienda,-1
1.0917,0.0000,0.0000,0,0.0000,1,0.7289,-0.7039,-6.7564,0.0000,hacienda,-1
1.1000,0.0000,0.0000,0,0.0000,1,0.7288,-0.7039,-6.7564,0.0000,hacienda,-1
1.1083,0.0000,0.0000,0,0.0000,1,0.7288,-0.7039,-6.7564,0.0000,hacienda,-1
1.1167,0.0000,0.0000,0,0.0000,1,0.7288,-0.7039,-6.7564,0.0000,hacienda,-1
1.1250,0.0000,0.0000,0,0.0000,1,0.7288,-0.7039,-6.7564,0.0000,hacienda,-1
1.1333,0.0000,0.0000,0,0.0000,1,0.7287,-0.7039,-6.7564,0.0000,hacienda,-1
1.1417,0.0000,0.0000,0,0.0000,1,0.7287,-0.7039,-6.7564,0.0000,hacienda,-1
1.1500,0.0000,0.0000,0,0.0000,1,0.7287,-0.7039,-6.7564,0.0000,hacienda,-1
1.1583,0.0000,0.0000,0,0.0000,1,0.7286,-0.7039,-6.7564,0.0000,hacienda,-1
1.1667,0.0000,0.0000,0,0.0000,1,0.7286,-0.7039,-6.7564,0.0000,hacienda,-1
1.1750,0.0000,0.0000,0,0.0000,1,0.7286,-0.7039,-6.7564,0.0000,hacienda,-1
1.1833,0.0000,0.0000,0,0.0000,1,0.7286,-0.7039,-6.7564,0.0000,hacienda,-1
1.1917,0.0000,0.0000,0,0.0000,1,0.7285,-0.7039,-6.7564,0.0000,hacienda,-1
1.2000,0.0000,0.0000,0,0.0000,1,0.7285,-0.7039,-6.7564,0.0000,hacienda,-1
1.2083,0.0000,1.0000,0,0.0000,1,0.7285,-0.7039,-6.7564,0.0000,hacienda,-1
1.2167,0.0000,1.0000,0,0.0000,1,0.7285,-0.7039,-6.7564,0.0000,hacienda,-1
1.2250,0.0000,1.0000,0,0.2916,1,0.7284,-0.7039,-6.7552,0.0000,hacienda,-1
1.2333,0.0000,1.0000,0,0.4266,1,0.7284,-0.7039,-6.7529,0.0000,hacienda,-1
1.2417,0.0000,1.0000,0,0.5642,1,0.7284,-0.7040,-6.7494,0.0000,hacienda,-1
1.2500,0.0000,1.0000,0,0.7029,1,0.7283,-0.7041,-6.7447,0.0000,hacienda,-1
1.2583,0.0000,1.0000,0,0.8420,1,0.7283,-0.7042,-6.7389,0.0000,hacienda,-1
1.2667,0.0000,1.0000,0,0.9813,1,0.7283,-0.7044,-6.7319,0.0000,hacienda,-1
1.2750,0.0000,1.0000,0,1.1207,1,0.7283,-0.7046,-6.7238,0.0000,hacienda,-1
1.2833,0.0000,1.0000,0,1.2602,1,0.7283,-0.7049,-6.7145,0.0000,hacienda,-1
1.2917,0.0000,1.0000,0,1.3996,1,0.7282,-0.7051,-6.7040,0.0000,hacienda,-1
1.3000,0.0000,1.0000,0,1.5390,1,0.7282,-0.7054,-6.6924,0.0000,hacienda,-1
1.3083,0.0000,1.0000,0,1.6783,1,0.7282,-0.7057,-6.6796,0.0000,hacienda,-1
1.3167,0.0000,1.0000,0,1.8175,1,0.7282,-0.7060,-6.6656,0.0000,hacienda,-1
1.3250,0.0000,1.0000,0,1.9567,1,0.7282,-0.7063,-6.6505,0.0000,hacienda,-1
1.3333,0.0000,1.0000,0,2.0707,1,0.7281,-0.7066,-6.6342,0.0000,hacienda,-1
1.3417,0.0000,1.0000,0,2.1846,1,0.7281,-0.7070,-6.6170,0.0000,hacienda,-1
1.3500,0.0000,1.0000,0,2.2985,1,0.7281,-0.7073,-6.5988,0.0000,hacienda,-1
1.3583,0.0000,1.0000,0,2.4123,1,0.7281,-0.7076,-6.5797,0.0000,hacienda,-1
1.3667,0.0000,1.0000,0,2.5259,1,0.7281,-0.7079,-6.5597,0.0000,hacienda,-1
1.3750,0.0000,1.0000,0,2.6395,1,0.7280,-0.7082,-6.5387,0.0000,hacienda,-1
1.3833,0.0000,1.0000,0,2.7529,1,0.7280,-0.7085,-6.5167,0.0000,hacienda,-1
1.3917,0.0000,1.0000,0,2.8663,1,0.7280,-0.7088,-6.4938,0.0000,hacienda,-1
1.4000,0.0000,1.0000,0,2.9795,1,0.7280,-0.7091,-6.4700,0.0000,hacienda,-1
1.4083,0.0000,1.0000,0,3.0926,1,0.7280,-0.7094,-6.4452,0.0000,hacienda,-1
1.4167,0.0000,1.0000,0,3.2056,1,0.7279,-0.7096,-6.4195,0.0000,hacienda,-1
1.4250,0.0000,1.0000,0,3.3185,1,0.7279,-0.7099,-6.3928,0.0000,hacienda,-1
1.4333,0.0000,1.0000,0,3.4313,1,0.7279,-0.7102,-6.3652,0.0000,hacienda,-1
1.4417,0.0000,1.0000,0,3.5439,1,0.7279,-0.7105,-6.3367,0.0000,hacienda,-1
