# Race Metadata
# Track: cornfield_crossing
# Mode: STANDARD
# Laps: 3
# Difficulty: 2
# Number of Karts: 7
# Kart: gavroche
#
time,steer,accel,brake,speed,on_ground,x,y,z,energy,track,lap
1.0000,0.0000,0.0000,0,0.0000,1,3.4769,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0083,0.0000,0.0000,0,0.0000,1,3.4767,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0167,0.0000,0.0000,0,0.0000,1,3.4764,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0250,0.0000,0.0000,0,0.0000,1,3.4762,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0333,0.0000,0.0000,0,0.0000,1,3.4760,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0417,0.0000,0.0000,0,0.0000,1,3.4758,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0500,0.0000,1.0000,0,0.0000,1,3.4756,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0583,0.0000,1.0000,0,0.0000,1,3.4754,-0.2907,7.5702,0.0000,cornfield_crossing,-1
1.0667,0.0000,1.0000,0,0.2481,1,3.4751,-0.2907,7.5712,0.0000,cornfield_crossing,-1
1.0750,0.0000,1.0000,0,0.3587,1,3.4749,-0.2907,7.5731,0.0000,cornfield_crossing,-1
1.0833,0.0000,1.0000,0,0.4725,1,3.4747,-0.2907,7.5760,0.0000,cornfield_crossing,-1
1.0917,0.0000,1.0000,0,0.5873,1,3.4745,-0.2908,7.5799,0.0000,cornfield_crossing,-1
1.1000,0.0000,1.0000,0,0.7026,1,3.4743,-0.2909,7.5848,0.0000,cornfield_crossing,-1
1.1083,0.0000,1.0000,0,0.8182,1,3.4741,-0.2910,7.5906,0.0000,cornfield_crossing,-1
1.1167,0.0000,1.0000,0,0.9340,1,3.4738,-0.2911,7.5973,0.0000,cornfield_crossing,-1
1.1250,0.0000,1.0000,0,1.0499,1,3.4736,-0.2913,7.6051,0.0000,cornfield_crossing,-1
1.1333,0.0000,1.0000,0,1.1658,1,3.4734,-0.2914,7.6138,0.0000,cornfield_crossing,-1
1.1417,0.0000,1.0000,0,1.2817,1,3.4731,-0.2916,7.6235,0.0000,cornfield_crossing,-1
1.1500,0.0000,1.0000,0,1.3976,1,3.4729,-0.2918,7.6341,0.0000,cornfield_crossing,-1
1.1583,0.0000,1.0000,0,1.5135,1,3.4727,-0.2920,7.6458,0.0000,cornfield_crossing,-1
1.1667,0.0000,1.0000,0,1.6294,1,3.4724,-0.2922,7.6583,0.0000,cornfield_crossing,-1
1.1750,0.0000,1.0000,0,1.7452,1,3.4722,-0.2924,7.6719,0.0000,cornfield_crossing,-1
1.1833,0.0000,1.0000,0,1.8609,1,3.4719,-0.2926,7.6864,0.0000,cornfield_crossing,-1
1.1917,0.0000,1.0000,0,1.9766,1,3.4717,-0.2928,7.7018,0.0000,cornfield_crossing,-1
1.2000,0.0000,1.0000,0,2.0923,1,3.4714,-0.2931,7.7183,0.0000,cornfield_crossing,-1
1.2083,0.0000,1.0000,0,2.2078,1,3.4711,-0.2933,7.7357,0.0000,cornfield_crossing,-1
1.2167,0.0000,1.0000,0,2.3233,1,3.4709,-0.2935,7.7540,0.0000,cornfield_crossing,-1
1.2250,0.0000,1.0000,0,2.4193,1,3.4706,-0.2938,7.7734,0.0000,cornfield_crossing,-1
1.2333,0.0000,1.0000,0,2.5152,1,3.4703,-0.2940,7.7935,0.0000,cornfield_crossing,-1
1.2417,0.0000,1.0000,0,2.6111,1,3.4700,-0.2942,7.8144,0.0000,cornfield_crossing,-1
1.2500,0.0000,1.0000,0,2.7069,1,3.4697,-0.2945,7.8361,0.0000,cornfield_crossing,-1
1.2583,0.0000,1.0000,0,2.8026,1,3.4694,-0.2947,7.8586,0.0000,cornfield_crossing,-1
1.2667,0.0000,1.0000,0,2.8983,1,3.4691,-0.2949,7.8819,0.0000,cornfield_crossing,-1
1.2750,0.0000,1.0000,0,2.9939,1,3.4688,-0.2951,7.9060,0.0000,cornfield_crossing,-1
1.2833,0.0000,1.0000,0,3.0894,1,3.4685,-0.2953,7.9309,0.0000,cornfield_crossing,-1
1.2917,0.0000,1.0000,0,3.1848,1,3.4682,-0.2955,7.9566,0.0000,cornfield_crossing,-1
1.3000,0.0000,1.0000,0,3.2801,1,3.4678,-0.2957,7.9831,0.0000,cornfield_crossing,-1
1.3083,0.0000,1.0000,0,3.3754,1,3.4675,-0.2959,8.0104,0.0000,cornfield_crossing,-1
1.3167,0.0000,1.0000,0,3.4706,1,3.4672,-0.2961,8.0384,0.0000,cornfield_crossing,-1
1.3250,0.0000,1.0000,0,3.5657,1,3.4668,-0.2963,8.0673,0.0000,cornfield_crossing,-1
1.3333,0.0000,1.0000,0,3.6607,1,3.4665,-0.2965,8.0969,0.0000,cornfield_crossing,-1
1.3417,0.0000,1.0000,0,3.7557,1,3.4661,-0.2967,8.1274,0.0000,cornfield_crossing,-1
1.3500,0.0000,1.0000,0,3.8505,1,3.4657,-0.2969,8.1586,0.0000,cornfield_crossing,-1
1.3583,0.0000,1.0000,0,3.9453,1,3.4654,-0.2971,8.1906,0.0000,cornfield_crossing,-1
1.3667,0.0000,1.0000,0,4.0399,1,3.4650,-0.2973,8.2235,0.0000,cornfield_crossing,-1
1.3750,0.0000,1.0000,0,4.1345,1,3.4646,-0.2975,8.2571,0.0000,cornfield_crossing,-1
1.3833,0.0000,1.0000,0,4.2290,1,3.4643,-0.2977,8.2914,0.0000,cornfield_crossing,-1
1.3917,0.0000,1.0000,0,4.3234,1,3.4639,-0.2979,8.3266,0.0000,cornfield_crossing,-1
1.4000,0.0000,1.0000,0,4.4178,1,3.4635,-0.2981,8.3626,0.0000,cornfield_crossing,-1
1.4083,0.0000,1.0000,0,4.5120,1,3.4631,-0.2983,8.3993,0.0000,cornfield_crossing,-1
1.4167,0.0000,1.0000,0,4.6061,1,3.4627,-0.2985,8.4368,0.0000,cornfield_crossing,-1
1.4250,0.0000,1.0000,0,4.7001,1,3.4623,-0.2987,8.4751,0.0000,cornfield_crossing,-1
1.4333,0.0000,1.0000,0,4.7941,1,3.4619,-0.2989,8.5142,0.0000,cornfield_crossing,-1
1.4417,0.0000,1.0000,0,4.8879,1,3.4615,-0.2991,8.5541,0.0000,cornfield_crossing,-1
1.4500,0.0000,1.0000,0,4.9817,1,3.4611,-0.2993,8.5948,0.0000,cornfield_crossing,-1
1.4583,0.0000,1.0000,0,5.0753,1,3.4606,-0.2995,8.6362,0.0000,cornfield_crossing,-1
1.4667,0.0000,1.0000,0,5.1689,1,3.4602,-0.2997,8.6784,0.0000,cornfield_crossing,-1
1.4750,0.0000,1.0000,0,5.2623,1,3.4598,-0.2999,8.7214,0.0000,cornfield_crossing,-1
1.4833,0.0000,1.0000,0,5.3557,1,3.4593,-0.3001,8.7651,0.0000,cornfield_crossing,-1
1.4917,0.0000,1.0000,0,5.4490,1,3.4589,-0.3003,8.8097,0.0000,cornfield_crossing,-1
1.5000,0.0000,1.0000,0,5.5421,1,3.4585,-0.3004,8.8550,0.0000,cornfield_crossing,-1
1.5083,0.0000,1.0000,0,5.6352,1,3.4580,-0.3006,8.9011,0.0000,cornfield_crossing,-1
1.5167,0.0000,1.0000,0,5.7281,1,3.4576,-0.3008,8.9480,0.0000,cornfield_crossing,-1
1.5250,0.0000,1.0000,0,5.8209,1,3.4571,-0.3010,8.9956,0.0000,cornfield_crossing,-1
1.5333,0.0000,1.0000,0,5.8991,1,3.4566,-0.3012,9.0440,0.0000,cornfield_crossing,-1
1.5417,0.0000,1.0000,0,5.9772,1,3.4562,-0.3014,9.0931,0.0000,cornfield_crossing,-1
1.5500,0.0000,1.0000,0,6.0552,1,3.4557,-0.3016,9.1428,0.0000,cornfield_crossing,-1
1.5583,0.0000,1.0000,0,6.1331,1,3.4552,-0.3018,9.1932,0.0000,cornfield_crossing,-1
1.5667,0.0000,1.0000,0,6.2109,1,3.4547,-0.3020,9.2442,0.0000,cornfield_crossing,-1
1.5750,0.0000,1.0000,0,6.2887,1,3.4542,-0.3021,9.2958,0.0000,cornfield_crossing,-1
1.5833,0.0000,1.0000,0,6.3663,1,3.4537,-0.3023,9.3481,0.0000,cornfield_crossing,-1
1.5917,0.0000,1.0000,0,6.4438,1,3.4533,-0.3025,9.4011,0.0000,cornfield_crossing,-1
1.6000,0.0000,1.0000,0,6.5213,1,3.4528,-0.3027,9.4547,0.0000,cornfield_crossing,-1
1.6083,0.0000,1.0000,0,6.5986,1,3.4523,-0.3028,9.5089,0.0000,cornfield_crossing,-1
1.6167,0.0000,1.0000,0,6.6759,1,3.4517,-0.3030,9.5638,0.0000,cornfield_crossing,-1
1.6250,0.0000,1.0000,0,6.7531,1,3.4512,-0.3032,9.6193,0.0000,cornfield_crossing,-1
1.6333,0.0000,1.0000,0,6.8301,1,3.4507,-0.3033,9.6755,0.0000,cornfield_crossing,-1
1.6417,0.0000,1.0000,0,6.9071,1,3.4502,-0.3035,9.7323,0.0000,cornfield_crossing,-1
1.6500,0.0000,1.0000,0,6.9840,1,3.4497,-0.3036,9.7897,0.0000,cornfield_crossing,-1
1.6583,0.0000,1.0000,0,7.0608,1,3.4491,-0.3038,9.8478,0.0000,cornfield_crossing,-1
1.6667,0.0000,1.0000,0,7.1375,1,3.4486,-0.3040,9.9066,0.0000,cornfield_crossing,-1
1.6750,0.0000,1.0000,0,7.2141,1,3.4481,-0.3041,9.9659,0.0000,cornfield_crossing,-1
1.6833,0.0000,1.0000,0,7.2906,1,3.4475,-0.3043,10.0259,0.0000,cornfield_crossing,-1
1.6917,0.0000,1.0000,0,7.3670,1,3.4470,-0.3044,10.0866,0.0000,cornfield_crossing,-1
1.7000,0.0000,1.0000,0,7.4433,1,3.4464,-0.3046,10.1478,0.0000,cornfield_crossing,-1
1.7083,0.0000,1.0000,0,7.5195,1,3.4459,-0.3048,10.2097,0.0000,cornfield_crossing,-1
1.7167,0.0000,1.0000,0,7.5956,1,3.4453,-0.3049,10.2723,0.0000,cornfield_crossing,-1
1.7250,0.0000,1.0000,0,7.6716,1,3.4448,-0.3051,10.3355,0.0000,cornfield_crossing,-1
1.7333,0.0000,1.0000,0,7.7476,1,3.4442,-0.3052,10.3993,0.0000,cornfield_crossing,-1
1.7417,0.0000,1.0000,0,7.8234,1,3.4436,-0.3054,10.4637,0.0000,cornfield_crossing,-1
1.7500,0.0000,1.0000,0,7.8991,1,3.4431,-0.3055,10.5288,0.0000,cornfield_crossing,-1
1.7583,0.0000,1.0000,0,7.9747,1,3.4425,-0.3057,10.5945,0.0000,cornfield_crossing,-1
1.7667,0.0000,1.0000,0,8.0502,1,3.4419,-0.3059,10.6608,0.0000,cornfield_crossing,-1
1.7750,0.0000,1.0000,0,8.1256,1,3.4413,-0.3060,10.7278,0.0000,cornfield_crossing,-1
1.7833,0.0000,1.0000,0,8.2009,1,3.4408,-0.3062,10.7953,0.0000,cornfield_crossing,-1
1.7917,0.0000,1.0000,0,8.2762,1,3.4402,-0.3063,10.8635,0.0000,cornfield_crossing,-1
1.8000,0.0000,1.0000,0,8.3513,1,3.4396,-0.3065,10.9324,0.0000,cornfield_crossing,-1
1.8083,0.0000,1.0000,0,8.4263,1,3.4390,-0.3066,11.0018,0.0000,cornfield_crossing,-1
1.8167,0.0000,1.0000,0,8.5012,1,3.4384,-0.3068,11.0719,0.0000,cornfield_crossing,-1
1.8250,0.0000,1.0000,0,8.5760,1,3.4378,-0.3069,11.1426,0.0000,cornfield_crossing,-1
1.8333,0.0000,1.0000,0,8.6507,1,3.4372,-0.3071,11.2140,0.0000,cornfield_crossing,-1
1.8417,0.0000,1.0000,0,8.7253,1,3.4366,-0.3073,11.2859,0.0000,cornfield_crossing,-1
1.8500,0.0000,1.0000,0,8.7998,1,3.4359,-0.3074,11.3585,0.0000,cornfield_crossing,-1
1.8583,0.0000,1.0000,0,8.8742,1,3.4353,-0.3076,11.4317,0.0000,cornfield_crossing,-1
1.8667,0.0000,1.0000,0,8.9484,1,3.4347,-0.3077,11.5055,0.0000,cornfield_crossing,-1
1.8750,0.0000,1.0000,0,9.0226,1,3.4341,-0.3079,11.5799,0.0000,cornfield_crossing,-1
1.8833,0.0000,1.0000,0,9.0967,1,3.4334,-0.3080,11.6550,0.0000,cornfield_crossing,-1
1.8917,0.0000,1.0000,0,9.1707,1,3.4328,-0.3082,11.7306,0.0000,cornfield_crossing,-1
1.9000,0.0000,1.0000,0,9.2445,1,3.4322,-0.3083,11.8069,0.0000,cornfield_crossing,-1
1.9083,0.0000,1.0000,0,9.3183,1,3.4315,-0.3085,11.8838,0.0000,cornfield_crossing,-1
1.9167,0.0000,1.0000,0,9.3920,1,3.4309,-0.3086,11.9613,0.0000,cornfield_crossing,-1
1.9250,0.0000,1.0000,0,9.4655,1,3.4302,-0.3088,12.0394,0.0000,cornfield_crossing,-1
1.9333,0.0000,1.0000,0,9.5389,1,3.4296,-0.3089,12.1181,0.0000,cornfield_crossing,-1
1.9417,0.0000,1.0000,0,9.6123,1,3.4289,-0.3091,12.1975,0.0000,cornfield_crossing,-1
1.9500,0.0000,1.0000,0,9.6855,1,3.4283,-0.3092,12.2774,0.0000,cornfield_crossing,-1
1.9583,0.0000,1.0000,0,9.7586,1,3.4276,-0.3094,12.3580,0.0000,cornfield_crossing,-1
1.9667,0.0000,1.0000,0,9.8316,1,3.4270,-0.3095,12.4391,0.0000,cornfield_crossing,-1
1.9750,0.0000,1.0000,0,9.9046,1,3.4263,-0.3097,12.5209,0.0000,cornfield_crossing,-1
1.9833,0.0000,1.0000,0,9.9774,1,3.4256,-0.3098,12.6033,0.0000,cornfield_crossing,-1
1.9917,0.0000,1.0000,0,10.0500,1,3.4249,-0.3100,12.6863,0.0000,cornfield_crossing,-1
2.0000,0.0000,1.0000,0,10.1226,1,3.4243,-0.3101,12.7699,0.0000,cornfield_crossing,-1
2.0083,0.0000,1.0000,0,10.1951,1,3.4236,-0.3103,12.8541,0.0000,cornfield_crossing,-1
2.0167,0.0000,1.0000,0,10.2675,1,3.4229,-0.3104,12.9389,0.0000,cornfield_crossing,-1
2.0250,0.0000,1.0000,0,10.3397,1,3.4222,-0.3106,13.0243,0.0000,cornfield_crossing,-1
2.0333,0.0000,1.0000,0,10.4119,1,3.4215,-0.3107,13.1103,0.0000,cornfield_crossing,-1
2.0417,0.0000,1.0000,0,10.4693,1,3.4208,-0.3109,13.1969,0.0000,cornfield_crossing,-1
2.0500,0.0000,1.0000,0,10.5267,1,3.4201,-0.3110,13.2839,0.0000,cornfield_crossing,-1
2.0583,0.0000,1.0000,0,10.5840,1,3.4194,-0.3112,13.3715,0.0000,cornfield_crossing,-1
2.0667,0.0000,1.0000,0,10.6412,1,3.4187,-0.3113,13.4595,0.0000,cornfield_crossing,-1
2.0750,0.0000,1.0000,0,10.6983,1,3.4180,-0.3115,13.5480,0.0000,cornfield_crossing,-1
2.0833,0.0000,1.0000,0,10.7554,1,3.4173,-0.3116,13.6370,0.0000,cornfield_crossing,-1
2.0917,0.0000,1.0000,0,10.8123,1,3.4166,-0.3117,13.7265,0.0000,cornfield_crossing,-1
2.1000,0.0000,1.0000,0,10.8692,1,3.4158,-0.3119,13.8164,0.0000,cornfield_crossing,-1
2.1083,0.0000,1.0000,0,10.9260,1,3.4151,-0.3120,13.9068,0.0000,cornfield_crossing,-1
2.1167,0.0000,1.0000,0,10.9826,1,3.4144,-0.3121,13.9977,0.0000,cornfield_crossing,-1
2.1250,0.0000,1.0000,0,11.0392,1,3.4137,-0.3122,14.0890,0.0000,cornfield_crossing,-1
2.1333,0.0000,1.0000,0,11.0957,1,3.4129,-0.3124,14.1809,0.0000,cornfield_crossing,-1
2.1417,0.0000,1.0000,0,11.1521,1,3.4122,-0.3125,14.2731,0.0000,cornfield_crossing,-1
2.1500,0.0000,1.0000,0,11.2085,1,3.4115,-0.3126,14.3659,0.0000,cornfield_crossing,-1
2.1583,0.0000,1.0000,0,11.2647,1,3.4107,-0.3127,14.4591,0.0000,cornfield_crossing,-1
2.1667,0.0000,1.0000,0,11.3208,1,3.4100,-0.3128,14.5528,0.0000,cornfield_crossing,-1
2.1750,0.0000,1.0000,0,11.3769,1,3.4092,-0.3130,14.6470,0.0000,cornfield_crossing,-1
2.1833,0.0000,1.0000,0,11.4329,1,3.4085,-0.3131,14.7416,0.0000,cornfield_crossing,-1
2.1917,0.0000,1.0000,0,11.4887,1,3.4077,-0.3132,14.8367,0.0000,cornfield_crossing,-1
2.2000,0.0000,1.0000,0,11.5445,1,3.4070,-0.3133,14.9323,0.0000,cornfield_crossing,-1
2.2083,0.0000,1.0000,0,11.6002,1,3.4062,-0.3134,15.0283,0.0000,cornfield_crossing,-1
2.2167,0.0000,1.0000,0,11.6558,1,3.4055,-0.3135,15.1248,0.0000,cornfield_crossing,-1
2.2250,0.0000,1.0000,0,11.7114,1,3.4047,-0.3137,15.2217,0.0000,cornfield_crossing,-1
2.2333,0.0000,1.0000,0,11.7668,1,3.4039,-0.3138,15.3191,0.0000,cornfield_crossing,-1
